"","V1","V1","genotype","Vcmax","c2n_leaf","cuticular_cond","SLA","quantum_efficiency","leaf_respiration_rate_m2","stomatal_slope.BB","growth_respiration_coefficient","Jmax","chi_leaf","extinction_coefficient_diffuse"
"423","423","423",10337,32.8008423222572,13.4292908207734,8624.63107518724,15.2648232240779,0.0614514966563248,2.08936319803206,3.11071896625899,0.368444016898308,111.18612837602,1.34783817805276,0.124469550428383
"424","424","424",10338,26.294441738401,26.4920619517612,25261.0908622052,15.4257817830425,0.0620710474797998,2.15634284989687,3.15627800780754,0.376274345601586,119.205914907731,1.39862785706641,0.130703953241135
"425","425","425",10339,30.1480296982348,40.8050585958155,713.03715829667,15.6562703487067,0.0627592431204474,2.23569277171361,2.83641466122286,0.383934505552788,127.365754009247,1.45006818618178,0.13750859108157
"426","426","426",10340,28.5863667288064,18.5381633263699,2222.30349161867,16.3531175691405,0.0634990308728049,2.3277592065522,2.89139368476453,0.390786917039564,135.018789288151,1.5126792239072,0.145749303456508
"427","427","427",10341,32.0236500675706,30.5840741768148,3721.75509303167,14.4085791601399,0.0644620730820354,2.4485732947698,2.92031947883003,0.397667128924712,143.529652840211,1.57458834281682,0.155705194735278
"428","428","428",10342,27.6594493175136,49.1113066994869,5819.84383090239,14.9270809659304,0.0660742719203526,2.67052487211399,2.94000621611183,0.404514882496711,152.0641835786,1.66222618114843,0.16633129130951
"429","429","429",10343,30.9891281301794,22.6344638401174,10191.1429774769,15.1279480930007,0.0569889850308155,1.40625172956425,2.95503159438979,0.411401238771915,161.422532141689,1.7541662897665,0.17850458876176
"430","430","430",10344,29.3992057871606,35.1421993953468,1133.65748528176,15.2862996559571,0.0585215295125203,1.60873908104138,2.96757927239854,0.418243539141413,171.197613709481,1.85711524862342,0.193674073229321
"431","431","431",10345,34.1451205373379,68.6589419928636,2503.52929011926,15.451824058114,0.0594823459326379,1.72231394077199,2.9788715275659,0.425383219274407,181.964026280499,1.98256754529432,0.214073694040168
"432","432","432",10346,25.7036844445439,8.48166198089601,4086.96276627522,15.6993614238025,0.0602345434031666,1.81645290359843,2.99088490660534,0.433258999661202,195.072913169291,2.14281628503872,0.248535104540407
"433","433","433",10347,29.9632412244621,24.3717676712587,6420.11524170188,16.6367500199347,0.0608834585730307,1.89015469413346,3.00177869535177,0.441960612450474,210.416497234705,2.42064382039713,0.317067424611953
"434","434","434",10348,28.3922293277828,37.475108867363,11924.2586670915,14.5483429794598,0.0615063998439248,1.95978720299521,3.01276205934071,0.452467111502305,228.311816653371,2.92922031921966,0.0303428531343641
"435","435","435",10349,31.7240531313182,15.917193603367,1429.66278428616,14.9635083206423,0.0621246810732053,2.02697019380042,3.02387501549315,0.46749026718448,255.761468086726,0.492091998604712,0.0398114549185866
"436","436","436",10350,27.3843828989686,28.3231675728279,2809.16240860571,15.151484749639,0.0628259825874279,2.09354105944732,3.03657892315317,0.488790323795808,323.749698638861,0.59976481515013,0.0459293691820615
"437","437","437",10351,30.7509598961604,44.0355582033098,4482.32089807887,15.3083907913763,0.0635673316788324,2.16155846147019,3.04943485845441,0.287973551478937,28.7597092749438,0.669137668205416,0.0510148050934306
"438","438","438",10352,29.1992245450219,20.4512410311817,7128.23228911424,15.4798274964664,0.0645667105638665,2.24234165796864,3.06493787209572,0.323168997836911,43.3284491572372,0.72530067019749,0.0556536234019965
"439","439","439",10353,33.352781130645,32.6411466402032,14142.6073167708,15.7516228011833,0.0663003701750701,2.33439093827704,3.0844274505797,0.338966474491824,54.6088106951682,0.776349121060372,0.0599570946857293
"440","440","440",10354,26.7365908157926,54.6619497591045,1719.2656575766,17.3627652526917,0.0571959570690655,2.45819086387492,3.1124466360818,0.351165149554229,64.5180186464338,0.820943631846955,0.0637536620671204
"441","441","441",10355,30.3603472774713,11.7263866261773,3085.1662295279,11.1929227676977,0.0586229704611074,2.69388027703802,3.16211172463712,0.360680347667941,72.5879786029104,0.866003696875511,0.0675475003876126
"442","442","442",10356,28.7750697196877,25.6193064084901,4895.81926177168,14.6601819883526,0.0595580569699887,1.42864657474338,2.84307973440742,0.36893441195204,80.5463654670669,0.908128835443693,0.0712299271600966
"443","443","443",10357,32.3728384312797,39.4496203310901,7862.26171004333,14.9976438696966,0.0602933142596823,1.61823598800538,2.89332533930501,0.376698855864909,88.8098824630967,0.951293861476769,0.0752055324797993
"444","444","444",10358,27.9263075137078,17.4996950890444,18109.1907862813,15.1788631594874,0.060950825429872,1.73153654004354,2.92156729259761,0.384365889722093,96.4958128772737,0.989876129364213,0.0789534204686934
"445","445","445",10359,31.2024264655186,29.6604986283656,1976.54539285973,15.3346979533078,0.0615623860409897,1.82223071481072,2.94130364917468,0.391072996637026,104.004352625091,1.03310958238434,0.0827302441400237
"446","446","446",10360,29.5922663564956,46.9787458712759,3392.81298184665,15.5106724176299,0.0621802140356792,1.89528635823482,2.95586277990258,0.397948145542327,111.453507494707,1.07566425808963,0.0866593116548419
"447","447","447",10361,35.7085648740632,21.7479432051352,5330.03605631474,15.8314271611215,0.0628869615375977,1.96407131556839,2.96820434728354,0.404851621511686,119.578524594353,1.12023098395611,0.0908318098670938
"448","448","448",10362,24.1435078536198,34.100975530452,8862.14625046849,12.8627406520101,0.0636463033724276,2.03344506103859,2.97960549835471,0.411811757569839,127.607647134746,1.16282546076495,0.0955063537650132
"449","449","449",10363,29.7358303795975,61.0317062484449,29209.4633443001,14.734741126762,0.0646774442208856,2.09821477955734,2.99156376993351,0.418713697779263,135.435638332707,1.20455919379559,0.0995461321672097
"450","450","450",10364,28.0910971609372,14.1520530724632,808.503217868086,15.0306628540394,0.066593646157709,2.16679270731461,3.00227479650471,0.425833054087288,143.923822295564,1.25070324488659,0.103945947512261
"451","451","451",10365,31.3817185911649,26.9604000435037,2273.65427158321,15.200025981517,0.0573755665467344,2.24908876230919,3.01347264565258,0.433834655206433,152.489704769009,1.29740809621178,0.108656653717696
"452","452","452",10366,26.9862613088545,41.607079796164,3802.51012979185,15.3588955300006,0.0587240348556883,2.34254441233925,3.02478054130294,0.442434454561381,161.7601192801,1.3500448000094,0.113371787821359
"453","453","453",10367,30.5069594972699,18.9785088540857,5943.38392367307,15.5440525356905,0.059639471189289,2.47044538455796,3.03722229390255,0.453306159532227,171.693460688022,1.39986857465486,0.119009927378265
"454","454","454",10368,28.9378114555946,31.1368574243625,10471.9938193689,15.9086417694633,0.0603673075322055,2.72932760701329,3.05033374963849,0.468347016760329,182.441451693454,1.45142816058604,0.124726002496855
"455","455","455",10369,32.692704868895,50.3906503982833,1199.33513092015,13.6092385554594,0.0610067052669979,1.44696203789399,3.06572480000264,0.490245114151713,195.663056776446,1.5141140814787,0.130991737648388
"456","456","456",10370,26.1765164834676,23.0768699445208,2560.78484235789,14.799109531905,0.061619416107948,1.62859237925174,3.08599637283311,0.291404366288416,211.137552318979,1.57687133060409,0.137776427699073
"457","457","457",10371,30.105516588268,35.7575131626487,4174.88008959846,15.0601973162748,0.0622417935413046,1.73875362510982,3.11445786526921,0.324552456886806,229.241117159726,1.66497318178119,0.145946590994679
"458","458","458",10372,28.5390917222531,75.4216963746131,6544.66492916195,15.2243029673315,0.0629537398619339,1.82873007679322,3.16838188995985,0.339715772974402,257.592043368404,1.7577536931969,0.155986938540858
"459","459","459",10373,31.941955521173,9.78618408467101,12292.6614039688,15.3810935668516,0.0637332569489345,1.900276662097,2.84825421174054,0.351655589676703,330.762262654858,1.860568798173,0.166655751232131
"460","460","460",10374,27.597770837341,24.7859265204428,1498.10559332036,15.5794082602111,0.064782614102222,1.96852770012718,2.89581223400967,0.361158272725782,29.5575731113094,1.9879315364067,0.178912366878198
"461","461","461",10375,30.9177611499757,38.0361464406407,2876.80467256805,16.010663108441,0.0670042606314737,2.03919851042414,2.92307080835279,0.369289275504646,43.9001176467598,2.14933174199329,0.194080898586597
"462","462","462",10376,29.3433157883509,16.4237921685108,4564.86417986334,14.0127875148729,0.0575335491707564,2.10382431507542,2.94220811202313,0.377217039316188,55.1183431710861,2.43202748183618,0.214682401944603
"463","463","463",10377,33.9055277508436,28.7462392102704,7248.75541796341,14.8456839856099,0.0588271371457695,2.17330313772284,2.95677721822054,0.384788439765824,64.9317710903246,2.95558368956183,0.249734664526971
"464","464","464",10378,25.5131789188473,44.9962226952426,14679.0734568426,15.085366638338,0.0597101583711416,2.25592002592115,2.96886104097323,0.391446525024081,72.9391653888492,0.499540690752271,0.320313613828439
"465","465","465",10379,29.915863525403,20.9016644145104,1769.29510900131,15.246869990583,0.0604309777893918,2.35116751068579,2.98014724392236,0.398359913663219,81.010174245479,0.602756510146637,0.0306806277583766
"466","466","466",10380,28.3271728808398,33.100427549041,3143.3708529344,15.4047855268535,0.0610617330425194,2.48392410634489,2.99219847305202,0.405278918064452,89.0997312364058,0.670611660941924,0.0399378980514845
"467","467","467",10381,31.649415386244,56.6979242213098,4989.37035656698,15.6204467608401,0.0616703120911951,2.76859384237777,3.00289349164665,0.412152025334121,96.7410952871732,0.726528224980504,0.0460912071164596
"468","468","468",10382,27.2920740019225,12.5804813294592,8061.05548172794,16.1660528302417,0.0623052382916003,1.46667512360392,3.01404513752649,0.418983088152648,104.297598170547,0.778793206832659,0.0511900164168597
"469","469","469",10383,30.6942281501416,26.0687696127484,19347.8587591942,14.2572623225593,0.063028490408639,1.63826483775274,3.02531486407434,0.426231341699853,111.73143751735,0.822026162001576,0.0558115761839811
"470","470","470",10384,29.1397256321482,40.2108389052751,2015.52937857282,14.8923552634763,0.0638077339117445,1.74645839520491,3.03786366818272,0.434268331363707,119.905197791697,0.867407011926084,0.0601052230975353
"471","471","471",10385,33.2184032685684,17.9999272865994,3469.72967241902,15.1090577030374,0.064893230644422,1.8346100624583,3.05133015903273,0.442965957991112,127.865695649222,0.908957257977186,0.0639040228299663
"472","472","472",10386,26.6386978730192,30.1030511359467,5428.45237615583,15.2682306553464,0.0675195658948259,1.90573254303669,3.06708099969507,0.453823175318401,135.809338792522,0.952605839145879,0.0677104612847499
"473","473","473",10387,30.3070728789453,48.0383725171586,9105.64380767069,15.4296367435338,0.0577075015000911,1.97361551454321,3.08730025000723,0.469213093891712,144.390179918446,0.990903411706766,0.0714425105377781
"474","474","474",10388,28.7260691505578,22.1753762518333,36074.0770478082,15.6620761110671,0.0589168602265152,2.04411067450216,3.11683494760324,0.492236516010229,152.957103936131,1.03434878025681,0.0753846918309214
"475","475","475",10389,32.2893540851749,34.6296940135951,882.488421925847,16.3777581562573,0.0597887879408592,2.10859689840078,3.17637380616539,0.295039666874666,162.203456346266,1.0766735143966,0.0790351889682311
"476","476","476",10390,27.8717419537948,64.2490289832341,2332.24537144256,14.4330846982648,0.0604999385542212,2.178955146458,2.85253155795226,0.325407340634328,172.132012868719,1.12155835544752,0.0828696749343718
"477","477","477",10391,31.1500597909507,14.7588108642083,3866.03943724878,14.9312435967973,0.061120595347761,2.2637970018099,2.89743190699436,0.340586895320416,182.928385160653,1.16405701648836,0.0868890866322927
"478","478","478",10392,29.5462436576276,27.3800447001227,6059.71390242855,15.1317790286408,0.0617371620539576,2.3592157710866,2.92465030042037,0.352262153227144,196.568263630545,1.20628554838468,0.091004759641066
"479","479","479",10393,35.1109453684457,42.3053283750999,10760.7448061445,15.2894990352146,0.0623631151649564,2.49938952135063,2.94328150975103,0.361766107609737,211.55483669057,1.2522500046208,0.0956449145717613
"480","480","480",10394,24.9555700730121,19.4697935321725,1261.93607433807,15.4553611474622,0.0630995805260517,2.81641686085596,2.95765901144719,0.369794681703134,229.767468515913,1.29950576187166,0.0996663692820933
"481","481","481",10395,29.8220034977743,31.6433161271329,2619.99498932181,15.7060475615993,0.0638873084167821,1.48466369253884,2.96947151143634,0.377541430932203,259.335944708361,1.3517813843797,0.104143552699408
"482","482","482",10396,28.2105205960151,51.8559802854427,4252.65668847465,16.7012993139332,0.0649989955715344,1.64786077735857,2.98081804137776,0.385219654070811,339.228037781441,1.40139384402419,0.108836181980973
"483","483","483",10397,31.5116911617618,23.5242570877298,6689.14715503366,14.563633028492,0.0684127820224188,1.7519363441964,2.99273302057875,0.391777348518713,30.3422774945657,1.45310070252,0.113514248482763
"484","484","484",10398,27.1445491844317,36.3083500227695,12655.6431894727,14.9678108378621,0.053650706010696,1.84115091522997,3.00359632093502,0.398851228683781,44.4776266639371,1.51655274332762,0.119159161509873
"485","485","485",10399,30.5951862923629,91.9174748247037,1553.49973988112,15.1543832607901,0.057854305918345,1.9104666488221,3.01480705544523,0.405662291067579,55.6056474064791,1.5784574876161,0.124879453095693
"486","486","486",10400,29.0436892983728,4.42562005827225,2926.87000713972,15.3118452003009,0.0590013890914943,1.97977062578734,3.02612188075292,0.412429935597391,65.3999246962463,1.66833111398853,0.13121089414929
"487","487","487",10401,32.9136449246334,23.6817229293785,4639.63377637454,15.4838887723818,0.0598569522540597,2.04838246482513,3.03851295355981,0.419455309405441,73.2891962165892,1.76107974961894,0.138096653904309
"488","488","488",10402,26.3945707503683,36.5756843341792,7402.62514185843,15.7610578792688,0.060553863578148,2.11462810472429,3.05216134633953,0.42660107238229,81.4369434000339,1.86697655949235,0.146165551495784
"489","489","489",10403,30.1999310042773,15.0090241917742,15339.2661975919,17.5428708228547,0.0611907794269101,2.18408703156525,3.06807668906091,0.43464855018614,89.3683842056334,1.99280991070348,0.156314087789755
"490","490","490",10404,28.6331234246688,27.6042827041802,1821.0494179162,11.4972147415242,0.0618036499909682,2.27023861334058,3.08859024502999,0.44346123897913,97.0390234857032,2.15618983274951,0.167025621441235
"491","491","491",10405,32.1190599411761,42.6641769304337,3203.43104916013,14.6722395931596,0.0624423217079336,2.37089759907508,3.11885765112544,0.454538646038121,104.593449830212,2.44846553518791,0.179705278998555
"492","492","492",10406,27.7416252663109,19.7033372316868,5068.3600221307,15.0032208339081,0.063160729775814,2.51207521569096,3.18298920853746,0.47022799838164,112.132627089652,3.00265118307048,0.194569238715914
"493","493","493",10407,31.040518039001,31.8606201559086,8249.34839038368,15.1821298406213,0.0639744667201535,2.88037101216319,2.85676019927563,0.493555927365209,120.325475555474,0.503771821525081,0.21552396256122
"494","494","494",10408,29.4498142078329,52.3388014143407,21061.8486564886,15.3377840994061,0.0651479245671207,1.50269735938024,2.89948452542799,0.298347143588416,128.334307351105,0.604761441712825,0.252002319152753
"495","495","495",10409,34.4192182378712,10.3058004409911,2062.21239371811,15.5164869653055,0.0551803686778588,1.65783267901236,2.92610659711722,0.326450109061459,136.169808733359,0.673005688166688,0.323447724904622
"496","496","496",10410,25.8930349832095,25.0051248425757,3531.05889973792,15.8395821319114,0.0579894542601099,1.75983649770308,2.94408006578737,0.341232634241806,144.660298364913,0.72886413139347,0.0309783673704982
"497","497","497",10411,30.0144880183745,38.3695729023726,5517.66471540122,12.9843635714166,0.0590913715533976,1.84631208947977,2.95837115570302,0.352702714019489,153.439312852515,0.780180862948611,0.0401803504971155
"498","498","498",10412,28.4419638925663,16.6596355204978,9369.51990604747,14.7442661736063,0.0599131956409422,1.9167132634076,2.9702594834648,0.362297083399816,162.482618810979,0.824116753373647,0.0462768318277107
"499","499","499",10413,31.7948756729116,28.9503662759624,53419.577711521,15.0355904207587,0.0606108974688388,1.98582421596797,2.98146140176426,0.370236246992795,172.613260949282,0.868507010999464,0.0513846184115879
"500","500","500",10414,27.457336915561,45.4211843191186,446.623465889667,15.2026496097382,0.0612382218106501,2.0540012466915,2.99338050986653,0.377890613608451,183.37238714407,0.910157436029924,0.055951011525053
